total confirmed,mauritania,0,0,6,8,530,668
total confirmed,mauritius,0,0,143,332,335,335
total confirmed,mexico,0,4,1215,19224,90664,97326
total confirmed,moldova,0,0,353,3897,8251,8548
total confirmed,monaco,0,1,52,95,99,99
total confirmed,mongolia,0,0,12,38,179,185
total confirmed,montenegro,0,0,109,322,324,324
total confirmed,morocco,0,0,617,4423,7807,7866
total confirmed,mozambique,0,0,8,76,254,307
total confirmed,namibia,0,0,11,16,24,25
total confirmed,nepal,1,1,5,57,1572,2099
total confirmed,netherlands,0,6,12667,39512,46645,46852
total confirmed,new zealand,0,1,647,1479,1504,1504
total confirmed,nicaragua,0,0,5,14,759,1118
total confirmed,niger,0,0,27,719,958,960
total confirmed,nigeria,0,1,135,1932,10162,10819
total confirmed,north macedonia,0,1,329,1465,2226,2391
total confirmed,norway,0,15,4641,7738,8440,8455
total confirmed,oman,0,6,192,2348,11437,12799
total confirmed,pakistan,0,4,1938,16817,69496,76398
total confirmed,panama,0,0,1181,6532,13463,14095
total confirmed,papua new guinea,0,0,1,8,8,8
total confirmed,paraguay,0,0,65,266,986,1013
total confirmed,peru,0,0,1065,36976,164476,170039
total confirmed,philippines,1,3,2084,8488,18086,18997
total confirmed,poland,0,0,2311,12877,23786,24395
total confirmed,portugal,0,0,7443,25045,32500,32895
total confirmed,qatar,0,1,781,13409,56910,60259
total confirmed,romania,0,3,2245,12240,19257,19517
total confirmed,russia,2,2,2337,106498,405843,423186
total confirmed,rwanda,0,0,75,243,370,384
total confirmed,saint kitts and nevis,0,0,8,15,15,15
total confirmed,saint lucia,0,0,13,17,18,18
total confirmed,saint vincent and the grenadines,0,0,1,16,26,26
total confirmed,san marino,0,1,236,569,671,672
total confirmed,sao tome and principe,0,0,0,14,483,484
total confirmed,saudi arabia,0,0,1563,22753,85261,89011
total confirmed,senegal,0,0,175,933,3645,3836
total confirmed,serbia,0,0,900,9009,11412,11454
total confirmed,seychelles,0,0,10,11,11,11
total confirmed,sierra leone,0,0,1,124,861,896
total confirmed,singapore,13,102,926,16169,34884,35836
total confirmed,slovakia,0,0,363,1396,1521,1522
total confirmed,slovenia,0,0,802,1429,1473,1475
total confirmed,somalia,0,0,5,601,1976,2089
total confirmed,south africa,0,0,1353,5647,32683,35812
total confirmed,south sudan,0,0,0,35,994,994
total confirmed,spain,0,45,95923,213435,239479,239932
total confirmed,sri lanka,1,1,143,663,1633,1683
total confirmed,sudan,0,0,7,442,5026,5310
total confirmed,suriname,0,0,9,10,23,54
total confirmed,sweden,1,12,4435,21092,37542,38589
total confirmed,switzerland,0,18,16605,29586,30862,30874
total confirmed,syria,0,0,10,43,122,123
total confirmed,taiwan*,10,39,322,429,442,443
total confirmed,tajikistan,0,0,0,15,3930,4100
total confirmed,tanzania,0,0,19,480,509,509
total confirmed,thailand,19,42,1651,2954,3081,3083
total confirmed,timor-leste,0,0,1,24,24,24
total confirmed,togo,0,0,34,116,442,445
total confirmed,trinidad and tobago,0,0,87,116,117,117
total confirmed,tunisia,0,0,394,994,1077,1086
total confirmed,turkey,0,0,13531,120204,163942,165555
total confirmed,us,7,68,188172,1069424,1790172,1831821
total confirmed,uganda,0,0,44,83,417,489
total confirmed,ukraine,0,0,645,10406,23672,24895
total confirmed,united arab emirates,4,21,664,12481,34557,35788
total confirmed,united kingdom,2,23,25481,172481,276156,279392
